"","application_id","call_sign"
"9340",593555,"KBNU"
"9341",107062,"WLW"
"9342",125026,"DK272AI"
"9343",180525,"WBRW"
"9344",1197409,"K230AY"
"9345",1187322,"W230BD"
"9346",1171503,"WMEV-FM"
"9347",1765269,"WRWK-LP"
"9348",1677491,"W230CH"
"9349",1748368,"WFIJ-LP"
"9350",189666,"WLVB"
"9351",1407285,"WWOD"
"9352",605267,"KTAC"
"9353",185005,"DW41BT"
"9354",1185505,"K230AX"
"9355",189404,"WXYT-FM"
"9356",163452,"K21FD-D"
"9357",124583,"KNGO"
"9358",143108,"WTMY"
"9359",159332,"WATD-FM"
"9360",1522855,"W230BU"
"9361",26134,"WDOR-FM"
"9362",1190863,"WRRR-FM2"
"9363",998554,"WRRR-FM"
"9364",1694566,"W230AY"
"9365",37410,"KTAK"
"9366",1684402,"KHRA-LP"
"9367",1197738,"K231BJ"
"9368",617611,"KBJZ-LP"
"9369",2049351,"NEW"
"9370",1183606,"W231AP"
"9371",140581,"DK52FF"
"9372",1027289,"WZBQ"
"9373",1127438,"WHRP"
"9374",1751904,"W231DF"
"9375",1671519,"W231CW"
"9376",1184647,"W231BN"
"9377",1726214,"K231BV"
"9378",1663996,"K231BS"
"9379",165958,"KKPT"
"9380",1655576,"KKPT"
"9381",1747675,"K231CH"
"9382",1423421,"KRDE"
"9383",1559351,"KRDE"
"9384",1754847,"KJDB-LP"
"9385",225080,"KISV"
"9386",1551870,"KISV"
"9387",289627,"KPFA"
"9388",1736997,"KPFA"
"9389",23829,"KPFA"
"9390",1754889,"KSVB-LP"
"9391",618554,"K231AK"
"9392",1780631,"KNCO-FM"
"9393",1443923,"KLGE"
"9394",126040,"DK228CW"
"9395",591119,"KBKY"
"9396",1160314,"KPFA-FM3"
"9397",1332144,"KLMM"
"9398",1750890,"KIND-LP"
"9399",160147,"KXTQ-CD"
"9400",1129937,"KMYI"
"9401",1754441,"K231CR"
"9402",501020,"K231AI"
"9403",218417,"K231AA"
"9404",1091003,"K231AP"
"9405",1801494,"K231DB"
"9406",1669509,"K231BQ"
"9407",234100,"KKXK"
"9408",202005,"WHAS-TV"
"9409",1512791,"DKEZZ-FM1"
"9410",1481470,"K231BR"
"9411",1751072,"W231DJ"
"9412",1748105,"W231CZ"
"9413",218808,"WAKU"
"9414",1737043,"W231CN"
"9415",82708,"WJLD"
"9416",1735756,"WSOS-FM"
"9417",121689,"DKWLA"
"9418",1734612,"W231DH"
"9419",211177,"WLLD"
"9420",1803801,"WLLD"
"9421",1050192,"WLLD"
"9422",96154,"861217NA"
"9423",1413000,"WFHA-LP"
"9424",117173,"KLUH"
"9425",1218161,"WMEZ"
"9426",97426,"DK09JT"
"9427",1810638,"WMEZ"
"9428",1787906,"W231AO"
"9429",1751129,"WQBT"
"9430",125755,"DW18AM"
"9431",601228,"WQBT"
"9432",1779559,"WSTR"
"9433",44602,"WSTR"
"9434",131001,"K23OU-D"
"9435",1024389,"KEMB-LP"
"9436",616892,"KBXL"
"9437",127223,"WSLV"
"9438",195119,"KCVB-CD"
"9439",1726296,"W231DA"
"9440",1498266,"WMIX-FM"
"9441",249673,"WGFA-FM"
"9442",1326246,"WRNP"
"9443",1779581,"WLZT"
"9444",198767,"KDNS"
"9445",100970,"KFKF-FM"
"9446",1010632,"KFKF-FM"
"9447",1729335,"K231AX"
"9448",1034207,"K231BG"
"9449",241542,"WLYE-FM"
"9450",149864,"KGMO"
"9451",1749234,"W231DB"
"9452",156959,"WLFR"
"9453",1243564,"KRLQ"
"9454",187333,"WEMX"
"9455",1545439,"W231AK"
"9456",1714901,"WXBJ-LP"
"9457",1654111,"WQZK-FM1"
"9458",100758,"870429MI"
"9459",1221783,"WWKR"
"9460",1799738,"W231CV"
"9461",1676946,"WWDK"
"9462",991045,"WUPK"
"9463",168281,"911230MC"
"9464",511614,"KKLN"
"9465",1765577,"K231BI"
"9466",1361449,"KXLP"
"9467",521502,"KFML"
"9468",1521063,"K231AT"
"9469",1786401,"K231DG"
"9470",1720979,"KTRF-FM"
"9471",1735879,"WFNU-LP"
"9472",972280,"KNBS"
"9473",1676207,"KNBS"
"9474",149779,"KVKI-FM"
"9475",1057087,"K231BF"
"9476",1699888,"K231BM"
"9477",200645,"WPTF"
"9478",1728348,"K231CP"
"9479",151183,"KBLX-FM"
"9480",1658654,"WYAD-LP"
"9481",202931,"KRKX"
"9482",117711,"KOPR"
"9483",118835,"KSKN"
"9484",185430,"WAOR"
"9485",1796212,"W231DQ"
"9486",1754574,"WWLV"
"9487",192146,"W231AB"
"9488",183185,"WNBU"
"9489",1758423,"W231CL"
"9490",1770278,"K231CV"
"9491",1229121,"KQCH"
"9492",1229993,"KQCH"
"9493",199936,"WSNR"
"9494",202002,"KMSB"
"9495",677936,"KNEB-FM"
"9496",1684770,"WFTN-FM"
"9497",1785834,"W231DV"
"9498",1299151,"W231BW"
"9499",1641439,"W231BR"
"9500",1758106,"WWOX"
"9501",289921,"KZRR"
"9502",1091832,"KZRR"
"9503",14966,"KZOR"
"9504",1183513,"KZOR"
"9505",1738599,"KDJJ"
"9506",1587590,"KMXB"
"9507",1765433,"KMXB"
"9508",1732577,"K231CS"
"9509",129488,"WIRO"
"9510",255479,"WZNE"
"9511",1134709,"WZNE"
"9512",285540,"WZNE"
"9513",1495975,"WZNE"
"9514",1791387,"W231EA"
"9515",1293393,"WOTT"
"9516",1685145,"W231BP"
"9517",106447,"WDSD"
"9518",1649018,"W231CF"
"9519",1785760,"W231DK"
"9520",1180837,"WIHR-LP"
"9521",87360,"DWDDD"
"9522",150658,"WNYV"
"9523",164372,"KFSH-FM"
"9524",1663854,"W231BY"
"9525",111280,"WHBC-FM"
"9526",1174904,"WNNF"
"9527",1179768,"WNNF"
"9528",1720026,"WGRN-LP"
"9529",274333,"W231AJ"
"9530",1499371,"WTPS-LP"
"9531",1167413,"W231AZ"
"9532",193183,"WKDX"
"9533",1628458,"K231CE"
"9534",1042905,"KXOJ-FM"
"9535",1495166,"KZCD"
"9536",1145930,"K231BH"
"9537",1795010,"KTHM"
"9538",162812,"W254AA"
"9539",1770076,"K231CY"
"9540",1745429,"K231CW"
"9541",163148,"DK22CO"
"9542",1390442,"KXIX"
"9543",199739,"WVLK-FM"
"9544",501260,"W231AH"
"9545",1798741,"W231DR"
"9546",125312,"W17EB-D"
"9547",87704,"WQLL"
"9548",1187281,"WIP-FM"
"9549",1196724,"WIP-FM"
"9550",1738535,"W231BM"
"9551",1026932,"WQKX"
"9552",287230,"WNOD"
"9553",541685,"WHJY"
"9554",280394,"WRZE"
"9555",115171,"WLVP"
"9556",1350919,"W231BA"
"9557",120627,"WGLM"
"9558",1712654,"K231AR"
"9559",1740167,"W231DG"
"9560",1581160,"W231BU"
"9561",178680,"WLFP"
"9562",1176086,"WLFP"
"9563",86670,"WKGM"
"9564",1331880,"WMXK"
"9565",220353,"WLZK"
"9566",1133186,"WFFH"
"9567",1056774,"WFFH"
"9568",1045329,"KVVO-LP"
"9569",155375,"KMXJ-FM"
"9570",1722319,"KMXJ-FM"
"9571",201940,"WTJT"
"9572",21268,"KQXY-FM"
"9573",541385,"KLTR"
"9574",614892,"KDLK-FM"
"9575",88184,"WSCI"
"9576",1788098,"KTFM"
"9577",1409222,"KLNO"
"9578",1000598,"KLNO"
"9579",124930,"DK27BE*"
"9580",1518146,"KTRG"
"9581",1732286,"KBIH-LP"
"9582",1723539,"K231CN"
"9583",1789033,"K231DA"
"9584",160067,"K23DK-D"
"9585",189377,"WJBP"
"9586",202583,"WCJX"
"9587",154431,"DK288DP"
"9588",1726125,"K231CL"
"9589",1008440,"KACD-LP"
"9590",1739193,"KIDC-LP"
"9591",1454303,"KJAZ"
"9592",124929,"DK44DD"
"9593",1807792,"KOAU-LP"
"9594",145734,"KSAU"
"9595",619014,"KGOD-LP"
"9596",1205897,"KODJ-FM1"
"9597",1152986,"KODJ"
"9598",98585,"KODJ"
"9599",1154570,"KODJ"
"9600",1696371,"K231CD"
"9601",194878,"WMPZ"
"9602",1573763,"W231AD"
"9603",1198678,"W231BJ"
"9604",1665982,"W231CE"
"9605",1655679,"WJHH-LP"
"9606",1780005,"W231DP"
"9607",224135,"WVSP-FM"
"9608",146423,"KWED"
"9609",1764777,"KOYS-LP"
"9610",64855,"KCLK-FM"
"9611",1201752,"K231BC"
"9612",153511,"DW24CK"
"9613",1133821,"KSWD"
"9614",1752325,"K231CU"
"9615",1733531,"K231CT"
"9616",1153055,"W231AS"
"9617",139077,"GD0308LI"
"9618",197725,"DK54EW"
"9619",1757396,"W231DL"
"9620",1739568,"WJJO"
"9621",1739580,"WJJO"
"9622",1641138,"W231BS"
"9623",1318196,"WQZK-FM"
"9624",218867,"WAXS"
"9625",1725667,"W231CY"
"9626",1718021,"K231BW"
"9627",1197720,"K232DM"
"9628",1202919,"K232DU"
"9629",1642205,"K232ER"
"9630",143349,"WWOJ"
"9631",1521694,"KWDD"
"9632",1197671,"K232DX"
"9633",154982,"WNTY"
"9634",1197722,"K232DK"
"9635",1714244,"K232EV"
"9636",1094119,"K232DL"
"9637",1247032,"K232DZ"
"9638",184399,"WGSI-CD"
"9639",1197733,"K232DJ"
"9640",1603140,"K232ES"
"9641",1191198,"K232DI"
"9642",1655676,"K232DW"
"9643",185567,"WYFW"
"9644",1246999,"K232DT"
"9645",1802425,"KSCM"
"9646",192901,"WAYV"
"9647",1765289,"K232FQ"
"9648",112520,"WSLQ"
"9649",116074,"KAIL"
"9650",1349723,"W232BS"
"9651",90774,"KRCR-TV"
"9652",212861,"WQZX"
"9653",1429337,"W232AN"
"9654",1368421,"WGZZ"
"9655",1801720,"WGZZ"
"9656",150599,"KKLA-FM"
"9657",1680719,"KZZC-LP"
"9658",217670,"KAMO-FM"
"9659",1183869,"KCMC-FM"
"9660",1009722,"KDDL"
"9661",1393975,"KJNN-LP"
"9662",1645279,"K232EY"
"9663",181309,"WCJK"
"9664",1664636,"K232FD"
"9665",166285,"KDUC"
"9666",248750,"KDUC"
"9667",24742,"K232AM"
"9668",197406,"WAWX"
"9669",1035048,"KCRE-FM"
"9670",1334052,"K232CX"
"9671",1394407,"KOKO-FM1"
"9672",1035577,"KEBN"
"9673",679572,"KGRB"
"9674",1034306,"KGRB"
"9675",400129,"KOKO-FM"
"9676",162818,"WLOL"
"9677",1677834,"KXYS-LP"
"9678",157074,"WWZY"
"9679",1798396,"KHSH-LP"
"9680",1235335,"KJVA-LP"
"9681",1035578,"KBUA"
"9682",401715,"KBUA"
"9683",73454,"KBUA-FM1"
"9684",159324,"WRQN"
"9685",72438,"K232BH"
"9686",294322,"K232AC"
"9687",1742071,"K232FK"
"9688",1177011,"KILO"
"9689",1189019,"KILO"
"9690",1809045,"K232EN"
"9691",1728397,"K232EN"
"9692",1423220,"K232DA"
"9693",1623860,"K232FB"
"9694",1045270,"K232AD"
"9695",76255,"K232BW"
"9696",168066,"DK40CY"
"9697",580157,"WYBC-FM"
"9698",121662,"WHHT"
"9699",1504216,"W232CF"
"9700",199253,"K20MC-D"
"9701",137822,"WNFB"
"9702",157610,"WNFB"
"9703",1538859,"WNFB"
"9704",1737494,"WGMX"
"9705",283866,"W232AZ"
"9706",1792821,"WQPN-LP"
"9707",131431,"WRJC"
"9708",621554,"WRLX"
"9709",1042586,"W232BD"
"9710",117796,"880907TE"
"9711",1303664,"WLEL"
"9712",1462079,"WTHP"
"9713",1800303,"W232DA"
"9714",1800367,"W232DB"
"9715",1789292,"KHKU"
"9716",1758868,"K232FL"
"9717",1398426,"KDLX-FM1"
"9718",1629196,"KDLX"
"9719",177191,"DK02OA"
"9720",150004,"K29ED-D"
"9721",1794050,"K232FR"
"9722",103976,"K232CL"
"9723",1766765,"K232FO"
"9724",1423019,"KBYI"
"9725",106137,"DK220BO"
"9726",152065,"WRMS-FM"
"9727",150644,"WBUA"
"9728",150642,"WGFT"
"9729",51446,"WPMJ"
"9730",185178,"KMUM-CD"
"9731",1757996,"WAWE"
"9732",154200,"KWRN"
"9733",154892,"WKYX-FM"
"9734",1686383,"W232CN"
"9735",1657559,"WXMR-LP"
"9736",597334,"WMKR"
"9737",1472601,"WMKR"
"9738",1788074,"WLLT"
"9739",1789957,"WLLT"
"9740",1800220,"W232DC"
"9741",1792307,"W232DK"
"9742",1743568,"W232CK"
"9743",294540,"WREB"
"9744",108756,"WINQ-FM"
"9745",121868,"KRNE-FM"
"9746",1206001,"WIWU-LP"
"9747",1621118,"WZOC"
"9748",1787229,"W232DP"
"9749",519922,"WIFE-FM"
"9750",1728482,"K232FJ"
"9751",199954,"KFOL-CD"
"9752",1683915,"KCVW"
"9753",117432,"880825MH"
"9754",1809560,"KTWI-LP"
"9755",1785880,"K232DH"
"9756",210875,"WULF"
"9757",1185684,"WIFX-FM"
"9758",992230,"WRND"
"9759",1754983,"WIJS-LP"
"9760",261625,"WTIX-FM"
"9761",570174,"WTIX-FM"
"9762",1739208,"WETH"
"9763",1743155,"K232FN"
"9764",1789011,"W232BW"
"9765",1084705,"WZAI"
"9766",118477,"WJXL"
"9767",1760077,"W232DG"
"9768",1804362,"W232DE"
"9769",1299943,"WINX-FM"
"9770",1733129,"WOWD-LP"
"9771",253795,"WCYY"
"9772",1797105,"W232CA"
"9773",1028959,"WKUF-LP"
"9774",100001,"WJKT"
"9775",1639489,"WERW"
"9776",1559764,"WZNL"
"9777",232027,"KKIN-FM"
"9778",667340,"KULO"
"9779",1797621,"W232DS"
"9780",1727293,"K232FH"
"9781",1664366,"K232EK"
"9782",107211,"DKMPH-CA"
"9783",169276,"KDOM-FM"
"9784",242369,"K232CZ"
"9785",215344,"KATI"
"9786",611713,"KATI"
"9787",1620498,"KATI"
"9788",1724248,"K232FF"
"9789",1797191,"K232FS"
"9790",422021,"WXRZ"
"9791",1738051,"W232DD"
"9792",189796,"WBAD"
"9793",1767810,"WKZW"
"9794",1181610,"WKZW"
"9795",176763,"KNHM"
"9796",1654301,"KOLK"
"9797",1675856,"K232CI"
"9798",154791,"KALI-FM"
"9799",1721779,"W232CW"
"9800",1130009,"WRHD"
"9801",1703211,"W232CI"
"9802",138006,"WVNJ"
"9803",184732,"930402K5"
"9804",580425,"WVRH"
"9805",1570607,"W232CH"
"9806",134445,"DK47AF"
"9807",1200610,"WZKB"
"9808",1382616,"KDAM"
"9809",1230721,"K232EC"
"9810",1786904,"W232DN"
"9811",1426743,"WJLK"
"9812",1343053,"WIBG-FM"
"9813",129784,"DKSEB"
"9814",71317,"KYEE"
"9815",298430,"KDEM"
"9816",200312,"K45FJ"
"9817",1753981,"K232EA"
"9818",1654778,"K232BK"
"9819",90734,"KVKI-FM"
"9820",1511185,"W232CE"
"9821",1721040,"WLVY"
"9822",711327,"WKXP"
"9823",194798,"WKXP"
"9824",143335,"KBHS"
"9825",1045860,"W232AT"
"9826",1040528,"W232AS"
"9827",149615,"WICC"
"9828",1648861,"W232AL"
"9829",202073,"DW224AA"
"9830",1749978,"WQPJ-LP"
"9831",624992,"WWSK"
"9832",1641384,"W232CQ"
"9833",1329696,"WKKI"
"9834",1156286,"WKKJ"
"9835",298805,"WMRN-FM"
"9836",1784043,"W232CM"
"9837",208702,"KXOO"
"9838",94468,"KCBS-TV"
"9839",158691,"WALY"
"9840",1661323,"K232ET"
"9841",1739289,"K232FI"
"9842",1783108,"K232GB"
"9843",1417110,"KZZR"
"9844",1245220,"K232CK"
"9845",1680174,"KFYL-LP"
"9846",234592,"K232DB"
"9847",86857,"K232CB"
"9848",1676211,"KRRC-LP"
"9849",1749487,"KMCQ-LP"
"9850",1642693,"KSHD-LP"
"9851",1793872,"K232FW"
"9852",1119426,"KZZR"
"9853",142436,"WHIC"
"9854",1808396,"WBXQ-FM1"
"9855",1069352,"WTRW"
"9856",199262,"WQCM"
"9857",573424,"WBXQ"
"9858",212902,"WRQI"
"9859",1542149,"W232AM"
"9860",149855,"DW65BM"
"9861",1784013,"W232DH"
"9862",200917,"KYKS"
"9863",1026984,"WUDE"
"9864",592290,"WSCC-FM"
"9865",1682155,"WCMG"
"9866",1808162,"WCMG"
"9867",1256976,"W232AX"
"9868",205976,"WTJF-FM"
"9869",1203898,"W232BP"
"9870",153265,"DWAGS"
"9871",1283429,"WJJM-FM"
"9872",1339288,"WNFZ"
"9873",272634,"WJTT"
"9874",1780598,"KCDR-LP"
"9875",1780596,"KBPH-LP"
"9876",1716598,"KXTM"
"9877",212948,"KBTS"
"9878",138115,"KJRE"
"9879",283541,"KYOX"
"9880",1250378,"K232DE"
"9881",82703,"KHER"
"9882",1786063,"K232FC"
"9883",299886,"KFST-FM"
"9884",87922,"DK288EE"
"9885",194127,"940124TE"
"9886",1752396,"K232FG"
"9887",32040,"KSEY-FM"
"9888",165001,"WGBC"
"9889",107338,"KAAL"
"9890",1489543,"KXVI-LP"
"9891",1573571,"KYKM"
"9892",1785793,"K232AR"
"9893",300442,"K232AF"
"9894",279766,"KXRQ"
"9895",1757365,"WLZV"
"9896",112539,"DWBXP-LD"
"9897",154661,"WTON-FM"
"9898",1427029,"WBTN-FM"
"9899",1788703,"W232CG"
"9900",1558525,"KRKZ-FM"
"9901",199421,"K232CV"
"9902",1691890,"KSAE-LP"
"9903",1680693,"K232ED"
"9904",164720,"DWRZB-LP"
"9905",213899,"WYDR"
"9906",163930,"WQPC"
"9907",1522097,"W232BE"
"9908",1682317,"W232CV"
"9909",194066,"K232CT"
"9910",1733404,"K232CU"
"9911",136494,"KQSP"
"9912",1664985,"KHNA-LP"
"9913",1683815,"K233CD"
"9914",523802,"WJOX-FM"
"9915",1177220,"WJOX-FM"
"9916",106140,"KVJY"
"9917",422538,"WHOD"
"9918",1801863,"W233CX"
"9919",146793,"KILT-FM"
"9920",1524419,"W233BR"
"9921",1045056,"KFPW-FM"
"9922",1512063,"K233BF"
"9923",1788601,"KJIW-FM"
"9924",199884,"DK07NT"
"9925",204111,"K233AD"
"9926",1684162,"KKAS-LP"
"9927",1570432,"K233CX"
"9928",610513,"KOOL-FM"
"9929",1343822,"KOOL-FM"
"9930",1368138,"KXKQ"
"9931",1801365,"K233DG"
"9932",133281,"KCNO"
"9933",1686626,"KBFE-LP"
"9934",1783971,"KVBB-LP"
"9935",610040,"KSEH"
"9936",592262,"KSEH"
"9937",1799528,"KWQA-LP"
"9938",1426839,"KAWJ"
"9939",118290,"KVGB-FM"
"9940",124187,"KSPE"
"9941",1434712,"K233AV"
"9942",1670496,"K233AW"
"9943",1421301,"KBAY"
"9944",238816,"KGEN-FM"
"9945",136442,"KZKS"
"9946",1746204,"K233CM"
"9947",1785636,"K233CU"
"9948",980285,"KMYT"
"9949",583277,"KWNE"
"9950",1771943,"K233DF"
"9951",1105832,"KTUN-FM1"
"9952",1727281,"K233CH"
"9953",1318664,"KCGC"
"9954",1066801,"KTUN"
"9955",200967,"K276DR"
"9956",1679478,"WERB"
"9957",1732541,"W233CF"
"9958",267224,"W233AG"
"9959",143667,"WTOM-TV"
"9960",278078,"W233AJ"
"9961",143106,"WNUS"
"9962",1276940,"WCFB"
"9963",1433919,"WCFB"
"9964",197110,"940413EM"
"9965",1541140,"W233AV"
"9966",1753002,"WSQF-LP"
"9967",1711236,"WVGK-LP"
"9968",120836,"WAWS"
"9969",1690904,"WARO"
"9970",1437860,"W233AP"
"9971",1187288,"WFLF-FM"
"9972",1794759,"W233CM"
"9973",1753345,"W233CA"
"9974",1810754,"W233BF"
"9975",1179191,"WBYZ"
"9976",1478438,"WIPK"
"9977",1666307,"WMCZ-LP"
"9978",1781707,"W233CO"
"9979",690213,"WAQA-LP"
"9980",1677144,"WAOO-LP"
"9981",198510,"WRDX"
"9982",195313,"WISP"
"9983",1719533,"K233DC"
"9984",694844,"KULT-LP"
"9985",171229,"K233AA"
"9986",1697375,"K233BT"
"9987",1714884,"KKEZ"
"9988",197675,"940415EJ"
"9989",1760492,"K233DE"
"9990",418814,"KHTQ"
"9991",1318697,"KHTQ"
"9992",1080303,"K233BJ"
"9993",1491960,"K233CE"
"9994",1583152,"KSKI-FM"
"9995",1095085,"WLRW"
"9996",1103729,"WLRW"
"9997",1808758,"W233CY"
"9998",185631,"WLII-DT"
"9999",1763414,"WRWO-LP"
"10000",1806769,"W233AD"
"10001",274211,"WRZR"
"10002",1726605,"W233BT"
"10003",1129044,"W233AN"
"10004",1825684,"W233AN"
"10005",114147,"KTAK"
"10006",1801286,"K233CF"
"10007",1432723,"KSKL"
"10008",133218,"WCMT-FM"
"10009",1069346,"WIBW-FM"
"10010",99848,"WDEP"
"10011",1158643,"WMXL"
"10012",1634952,"WBFW"
"10013",1520978,"WCCR-LP"
"10014",564136,"KSMB"
"10015",110303,"KRUF"
"10016",707100,"WJMN"
"10017",194883,"DK10HQ"
"10018",87293,"WKSQ"
"10019",87425,"DWCCJ"
"10020",1051916,"WCEN-FM"
"10021",1739878,"WCEN-FM"
"10022",67517,"WKLQ"
"10023",1423728,"WYPV"
"10024",202414,"WBZT"
"10025",1801078,"KPMI-FM"
"10026",125306,"WATV-LD"
"10027",537662,"WELY-FM"
"10028",1682720,"KDLB"
"10029",120461,"K280GP"
"10030",165000,"KSTP-FM"
"10031",1682065,"KSTP-FM"
"10032",1682556,"KFSS-LP"
"10033",149200,"KRXL"
"10034",132834,"KKLR-FM"
"10035",1778413,"K233DM"
"10036",232029,"WJZD-FM"
"10037",1751731,"W233AS"
"10038",1689084,"K233BL"
"10039",245027,"KMON-FM"
"10040",1190032,"K233BD"
"10041",1672290,"WPTI"
"10042",1672293,"WPTI"
"10043",1790266,"WCMS-FM"
"10044",1124287,"WKXS-FM"
"10045",96167,"KAOK"
"10046",1810081,"WKXS-FM"
"10047",1787016,"WKXS-FM"
"10048",68230,"KQDY"
"10049",197145,"WOCK-CD"
"10050",601678,"KLIQ"
"10051",1539639,"K233AN"
"10052",1802693,"K233CO"
"10053",199057,"WNMT"
"10054",178786,"WPST"
"10055",1499765,"KYAT"
"10056",1342528,"KYAT"
"10057",1535253,"K233CG"
"10058",1103276,"KUOL"
"10059",1244170,"KXLI"
"10060",160861,"WDAS"
"10061",1422825,"KXLI"
"10062",1422824,"KXLI-FM1"
"10063",669998,"KTHX-FM"
"10064",1745164,"KTHX-FM"
"10065",1654613,"W233BM"
"10066",1534529,"WNED-FM"
"10067",193008,"KBPL"
"10068",266041,"W233AH"
"10069",1176768,"WYKV"
"10070",159284,"WLOA"
"10071",493874,"W233AI"
"10072",88577,"KBEL"
"10073",1503485,"WYYY"
"10074",1542572,"WYYY"
"10075",1735952,"W233CE"
"10076",1554234,"W233BG"
"10077",162913,"WVSQ"
"10078",1159888,"WYDB"
"10079",221275,"WYDB"
"10080",1265345,"WXKR"
"10081",1302648,"W233AK"
"10082",157645,"KEMX"
"10083",1634694,"K233CR"
"10084",1737920,"KSOC"
"10085",1619325,"K233AU"
"10086",1712268,"KJDY-FM"
"10087",253905,"KMGE"
"10088",1484310,"KMGE"
"10089",1199755,"W233BC"
"10090",114179,"WDAC"
"10091",1243402,"WDAC"
"10092",116003,"DK259AA"
"10093",1177281,"WVHO-LP"
"10094",47824,"WWSW-FM"
"10095",192527,"WWSW-FM"
"10096",260995,"WWSW-FM"
"10097",591166,"WBHV-FM"
"10098",1482388,"W233BS"
"10099",1809940,"W233CW"
"10100",1429286,"W233AW"
"10101",1007927,"WSPX"
"10102",1243532,"WGTK-FM"
"10103",1753567,"WGTK-FM"
"10104",1392830,"WTKN"
"10105",1567235,"K233BN"
"10106",1598327,"KPLO-FM"
"10107",1786209,"KGWD"
"10108",1743662,"W233CI"
"10109",1798532,"WHPY-FM"
"10110",1263850,"W233BN"
"10111",1342983,"W233BP"
"10112",1190277,"K233BE"
"10113",1756979,"K233CB"
"10114",1801652,"K233DU"
"10115",1248521,"K233BY"
"10116",1511237,"KZMJ"
"10117",1360228,"KZMJ"
"10118",1071308,"KZMJ"
"10119",1611272,"KZMJ"
"10120",675324,"KZMJ"
"10121",103996,"KFRQ"
"10122",95083,"KLUA"
"10123",1310320,"KTBZ-FM"
"10124",1104634,"KTBZ-FM"
"10125",1519386,"KFMX-FM"
"10126",1794037,"KDNT"
"10127",1658748,"K233DB"
"10128",143771,"KXCC-LD"
"10129",607270,"KEMA"
"10130",87506,"K16LS-D"
"10131",177178,"DK201CB"
"10132",1798251,"K233DP"
"10133",1020048,"KVFX"
"10134",1528062,"KLGL-FM1"
"10135",1759000,"K233DI"
"10136",1526509,"KLGL"
"10137",225698,"K233AF"
"10138",1082351,"KVFX-FM1"
"10139",196957,"WXNY-LD"
"10140",291111,"WRVQ"
"10141",1437576,"WRVQ"
"10142",45151,"WRVQ"
"10143",1751661,"W233CK"
"10144",198710,"W233AA"
"10145",1244818,"W233BD"
"10146",1655560,"WJJZ"
"10147",1356945,"WDVT"
"10148",1717241,"WMRW-LP"
"10149",1629867,"W233CC"
"10150",1552953,"K233CJ"
"10151",127418,"DK61EX"
"10152",621759,"KLYK"
"10153",1756069,"K233BU"
"10154",1591288,"KRXY"
"10155",1702805,"KRXY"
"10156",70523,"KATS"
"10157",154466,"WRJO"
"10158",1768338,"W233CN"
"10159",418791,"WKTI"
"10160",418792,"WKTI"
"10161",1803905,"WRGW-LP"
"10162",1223966,"WRGW-LP"
"10163",242491,"WTMB"
"10164",1757776,"W233CL"
"10165",266637,"WYNL"
"10166",196702,"DW50DD"
"10167",156904,"WOR"
"10168",1799657,"KMLD"
"10169",7586,"KMLD"
"10170",1769897,"K233CZ"
"10171",1810128,"KZND-FM"
"10172",1677152,"W234BQ"
"10173",1515847,"WTBF-FM"
"10174",120293,"DK217BF"
"10175",1786886,"W234DI"
"10176",1789168,"W234DM"
"10177",177893,"KRFX"
"10178",1410310,"K234BV"
"10179",1643195,"KDNY-LP"
"10180",201377,"W217AF"
"10181",159314,"WWNN"
"10182",1679904,"K234CF"
"10183",1796802,"K234CZ"
"10184",164820,"KEWB"
"10185",1244655,"KFLG-FM"
"10186",1756906,"K234CR"
"10187",259424,"KKDO"
"10188",616875,"KTWV"
"10189",1260208,"KTWV"
"10190",1247175,"KTWV"
"10191",1394516,"KTWV"
"10192",1746211,"K234CV"
"10193",112099,"880505ND"
"10194",1792749,"K234DD"
"10195",195816,"WLON"
"10196",530942,"KLOB"
"10197",1807960,"KLOB"
"10198",1759567,"KWCB-LP"
"10199",1457069,"KRYE"
"10200",1803419,"K234AJ"
"10201",275272,"KRKS-FM"
"10202",1748912,"KRYE-FM1"
"10203",1617606,"K234BJ"
"10204",187550,"WXPX-TV"
"10205",192382,"WDSD"
"10206",1671261,"WDSD"
"10207",1507947,"W234BI"
"10208",1807934,"WGLJ-LP"
"10209",693987,"WPHR-FM"
"10210",707109,"WFBU-LP"
"10211",1751773,"W234CW"
"10212",1788687,"W234DA"
"10213",222665,"WDEC-FM"
"10214",1490397,"WAAK-LP"
"10215",1521794,"WULK"
"10216",1689147,"W234BX"
"10217",1767859,"W234CQ"
"10218",1679414,"WPES-LP"
"10219",1763588,"WWEZ-LP"
"10220",274107,"KWXX-FM"
"10221",196949,"DDWALM-LD"
"10222",185485,"WFNI"
"10223",1359929,"K234BK"
"10224",695827,"KQOP-LP"
"10225",273682,"KMCN"
"10226",168250,"KMCH"
"10227",1730094,"K234CT"
"10228",1727713,"W234CK"
"10229",140705,"JD0415YA"
"10230",1807610,"WLS-FM"
"10231",1807611,"WLS-FM"
"10232",136264,"KIMN"
"10233",1154261,"W234AO"
"10234",1724495,"W234CC"
"10235",270724,"WFBQ"
"10236",586160,"WFBQ"
"10237",1096738,"WFBQ"
"10238",1767612,"WFBQ"
"10239",562202,"WFIA-FM"
"10240",1759547,"K234AG"
"10241",1689785,"K234CG"
"10242",1136320,"KSKU"
"10243",1683430,"KSWC-LP"
"10244",1174992,"WZYK"
"10245",188282,"WKLW-FM"
